
"日/時","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","平均"
"11","1009.0","1008.5","1008.1","1008.1","1008.5","1009.0","1009.9","1010.4","1010.7","1010.7","1010.9","1010.3","1010.3","1010.1","1010.0","1011.2","1011.5","1011.6","1012.0","1012.2","1012.6","1012.9","1012.8","1012.1","1010.6"
"12","1011.7","1011.4","1011.1","1010.7","1011.1","1010.9","1011.2","1011.5","1011.8","1011.7","1011.4","1011.0","1010.1","1009.7","1009.4","1009.7","1010.2","1010.7","1011.3","1012.0","1012.3","1012.1","1011.6","1011.6","1011.1"
"13","1011.1","1011.1","1011.1","1010.9","1011.2","1012.1","1012.7","1013.0","1013.2","1013.0","1012.2","1011.2","1010.7","1010.2","1009.7","1009.5","1009.8","1010.1","1010.4","1011.3","1011.4","1011.3","1011.1","1010.7","1011.2"
"14","1010.6","1010.2","1009.8","1009.7","1010.0","1010.6","1010.8","1010.9","1010.6","1010.0","1009.6","1009.0","1008.8","1008.2","1008.0","1008.0","1008.2","1008.4","1009.1","1009.8","1009.9","1009.8","1009.9","1009.6","1009.6"
"15","1009.0","1008.7","1008.1","1007.6","1007.4","1007.5","1007.8","1007.8","1008.0","1007.7","1007.2","1006.5","1005.8","1005.5","1004.8","1005.1","1005.7","1006.0","1006.4","1007.0","1007.1","1007.2","1007.3","1007.0","1007.0"
"16","1006.6","1006.3","1006.0","1005.7","1005.7","1005.7","1005.9","1006.2","1006.2","1005.8","1005.6","1004.8","1003.9","1003.3","1002.8","1002.8","1003.2","1003.6","1004.2","1004.6","1004.9","1005.3","1004.9","1004.7","1004.9"
"17","1004.5","1004.1","1003.9","1004.1","1004.1","1004.6","1005.4","1005.7","1005.5","1005.0","1004.8","1003.6","1002.7","1002.5","1002.5","1002.7","1003.2","1003.7","1004.2","1004.3","1004.1","1004.0","1003.8","1003.2","1004.0"
"18","1002.9","1002.8","1002.7","1002.7","1003.0","1003.4","1004.1","1004.1","1004.1","1003.8","1003.6","1002.9","1002.4","1001.9","1001.6","1001.3","1001.3","1001.6","1002.2","1002.7","1002.7","1002.6","1002.2","1001.8","1002.7"
"19","1001.2","1000.9","1000.3","1000.1","1000.0","1000.5","1000.7","1001.0","1001.2","1000.8","999.5","998.4","997.4","997.1","996.9","996.7","996.9","997.0","996.9","997.1","997.2","997.6","997.7","997.6","998.8"
"20","997.0","996.6","996.1","996.1","996.4","996.9","997.2","997.7","998.0","998.4","998.2","998.0","997.3","996.7","996.5","996.8","997.0","997.2","998.0","998.6","998.7","998.7","998.8","998.2","997.5"
"21","997.9","997.9","998.2","998.3","998.3","998.8","999.3","1000.2","1001.0","1001.0","1001.1","1000.3","999.9","999.5","999.6","1000.2","1000.4","1001.0","1001.3","1002.6","1002.0","1002.8","1001.9","1001.8","1000.2"
"22","1001.6","1001.6","1001.3","1001.3","1001.7","1002.4","1002.8","1003.0","1003.6","1003.1","1003.0","1002.5","1002.1","1001.8","1001.9","1002.6","1003.0","1003.2","1003.8","1004.2","1004.6","1004.5","1004.8","1004.3","1002.9"
"23","1003.8","1003.6","1003.4","1003.3","1003.4","1004.2","1005.3","1005.3","1005.8","1005.4","1005.1","1004.5","1003.5","1003.1","1003.2","1003.5","1003.7","1004.3","1004.8","1005.6","1006.3","1006.4","1005.9","1005.8","1004.6"
"24","1005.4","1005.2","1005.2","1005.5","1006.1","1006.7","1007.6","1008.4","1008.9","1008.6","1008.0","1007.6","1006.9","1006.8","1006.9","1007.0","1007.6","1008.1","1008.8","1009.1","1009.6","1009.5","1009.3","1008.8","1007.6"
"25","1008.5","1008.4","1008.1","1008.3","1008.7","1009.3","1010.0","1010.5","1010.9","1010.6","1009.9","1009.1","1008.6","1008.0","1007.6","1007.7","1008.2","1008.7","1009.2","1009.7","1009.9","1010.1","1010.2","1009.9","1009.2"
"26","1009.4","1009.1","1008.7","1008.5","1008.7","1009.0","1009.4","1010.0","1010.4","1010.4","1009.7","1008.7","1007.9","1007.3","1007.0","1007.1","1007.4","1007.8","1008.3","1009.0","1009.2","1009.1","1008.8","1008.7","1008.7"
"27","1008.2","1007.8","1007.8","1007.7","1008.0","1008.7","1009.3","1009.7","1009.8","1009.4","1008.9","1007.9","1007.0","1006.5","1006.5","1006.8","1007.7","1008.4","1009.3","1009.8","1010.0","1010.1","1010.0","1009.8","1008.5"
"28","1009.6","1009.4","1009.2","1009.1","1009.7","1010.6","1011.0","1011.5","1011.7","1011.7","1011.2","1010.6","1009.9","1009.3","1009.2","1009.5","1009.9","1010.0","1010.5","1010.9","1011.0","1011.2","1011.1","1010.9","1010.4"
"29","1010.8","1010.8","1010.4","1010.5","1010.9","1011.2","1011.7","1012.1","1012.4","1012.2","1011.5","1010.5","1009.9","1009.8","/","1010.3","1010.8","1011.4","1011.6","1012.0","1012.0","1012.1","1011.8","1011.3","1011.2"
"30","1011.0","1010.6","1010.4","1010.5","1010.6","1011.1","1011.7","1012.5","1012.9","1012.8","1012.1","1011.6","1011.1","1010.7","1011.1","1011.5","1012.1","1012.8","1013.3","1014.0","1014.0","1014.0","1014.2","1014.0","1012.1"
"31","1013.6","1012.9","1012.9","1012.9","1013.0","1013.9","1014.3","1015.1","1015.1","1014.9","1014.4","1014.1","1013.2","1012.8","1012.7","1012.5","1013.0","1013.3","1013.6","1013.6","1013.7","1013.9","1013.2","1012.6","1013.6"
"平均","1006.8","1006.5","1006.3","1006.2","1006.4","1006.9","1007.4","1007.8","1008.0","1007.8","1007.4","1006.7","1006.0","1005.6","1005.3","1005.6","1006.0","1006.4","1006.9","1007.4","1007.6","1007.7","1007.5","1007.3","平均"
