
"日/時","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","平均"
"22","1007.0","1006.4","1006.1","1005.9","1006.1","1006.6","1007.4","1007.8","1008.1","1007.8","1007.4","1006.4","1005.4","1004.8","1004.3","1004.4","1005.0","1005.7","1006.2","1007.0","1007.7","1007.9","1007.6","1007.4","1006.5"
"23","1006.9","1006.4","1005.9","1005.9","1006.3","1006.2","1006.7","1006.8","1006.8","1006.6","1006.3","1005.8","1005.0","1004.8","1004.7","1004.5","1004.6","1004.9","1005.5","1006.3","1006.9","1006.9","1006.9","1006.8","1006.0"
"24","1006.4","1006.0","1005.7","1005.5","1006.4","1006.9","1007.8","1008.4","1008.7","1008.4","1008.0","1007.2","1006.7","1006.0","1005.6","1005.7","1005.5","1005.4","1006.1","1006.8","1007.0","1007.1","1006.8","1006.5","1006.7"
"25","1006.4","1006.1","1005.9","1005.9","1006.3","1006.9","1007.7","1008.2","1008.5","1008.1","1007.7","1006.7","1006.0","1005.3","1005.2","1005.2","1005.3","1005.8","1006.5","1006.5","1006.9","1007.2","1007.3","1007.5","1006.6"
"26","1007.6","1007.0","1006.9","1007.0","1007.4","1007.5","1008.2","1008.5","1008.6","1008.4","1007.8","1007.1","1006.0","1005.4","1005.1","1005.2","1005.8","1006.1","1006.5","1007.1","1007.5","1007.5","1007.1","1006.7","1007.0"
"27","1006.4","1006.5","1005.9","1005.8","1006.0","1006.5","1007.3","1007.3","1006.9","1006.9","1006.4","1005.6","1005.0","1004.3","1004.1","1004.2","1004.5","1004.9","1005.6","1006.4","1006.9","1007.1","1007.5","1007.5","1006.1"
"28","1007.5","1007.4","1007.2","1007.8","1007.8","1007.7","1008.6","1008.2","1008.0","1007.9","1007.1","1006.3","1005.5","1004.9","1004.8","1005.1","1005.6","1006.2","1006.4","1007.3","1007.9","1008.3","1008.7","1008.9","1007.1"
"29","1008.7","1008.5","1008.1","1008.0","1008.4","1008.6","1009.0","1009.1","1008.6","1008.4","1008.0","1007.0","1006.1","1005.6","1005.5","1005.5","1005.7","1005.8","1006.3","1007.0","1007.6","1007.7","1007.6","1007.4","1007.4"
"30","1007.0","1006.6","1006.2","1006.3","1006.2","1006.7","1007.1","1007.5","1007.5","1007.3","1006.8","1006.0","1005.0","1004.3","1004.1","1004.0","1004.1","1004.4","1004.7","1005.3","1005.5","1005.9","1005.7","1005.6","1005.8"
"平均","1005.1","1004.7","1004.5","1004.6","1004.8","1005.1","1005.6","1005.9","1006.0","1006.0","1005.6","1005.1","1004.5","1003.9","1003.7","1003.7","1003.8","1004.1","1004.5","1005.1","1005.6","1005.8","1005.8","1005.5","平均"
